Name,Price,Image URL,Product Link,Specification,Dimensions,Weight
屈臣氏輕薄柔淨洗臉巾10片3包入(抽取式),39,https://medias.watsons.com.tw/publishing/WTCTW-296344-front-prodcat.jpg?version=1741108050,https://www.watsons.com.tw//屈臣氏輕薄柔淨洗臉巾10片3包入-抽取式/p/BP_296344,10片3包入,15.2x10.5x3cm,28 g
屈臣氏淨柔棉花棒200支,59,https://medias.watsons.com.tw/publishing/WTCTW-255509-front-prodcat.jpg?version=1731695194,https://www.watsons.com.tw//屈臣氏淨柔棉花棒200支/p/BP_255509,200支,8.2x3.4x11.7cm,95 g
屈臣氏舒適免洗內褲5入-男XL,119,https://medias.watsons.com.tw/publishing/WTCTW-271920-front-prodcat.jpg?version=1732009446,https://www.watsons.com.tw//屈臣氏舒適免洗內褲5入-男xl/p/BP_271920,5pcs,21x11.5x3cm,112 g
屈臣氏細紙軸嬰兒棉花棒100支4袋,69,https://medias.watsons.com.tw/publishing/WTCTW-259793-front-prodcat.jpg?version=1732031045,https://www.watsons.com.tw//屈臣氏細紙軸嬰兒棉花棒100支4袋/p/BP_259793,100支4袋,5x21x24cm,18 g
Pure’n Soft 柔白舒眠抑菌褲型衛生棉 S-M 2片,69,https://medias.watsons.com.tw/publishing/WTCTW-296842-front-jEW4lKL5-prodcat.png?version=1741458831,https://www.watsons.com.tw//pure’n-soft-柔白舒眠抑菌褲型衛生棉-s-m-2片/p/BP_296842,,,
屈臣氏舒適免洗內褲5入-女(黑)L,119,https://medias.watsons.com.tw/publishing/WTCTW-271923-front-prodcat.jpg?version=1732009450,https://www.watsons.com.tw//屈臣氏舒適免洗內褲5入-女-黑-l/p/BP_271923,5pcs,21x11.5x3cm,88 g
Pure’n Soft 柔白草本涼感超薄透氣護墊15cm 40片,85,https://medias.watsons.com.tw/publishing/WTCTW-296841-front-uxbqjYrv-prodcat.png?version=1741458831,https://www.watsons.com.tw//pure’n-soft-柔白草本涼感超薄透氣護墊15cm-40片/p/BP_296841,15cm 40片,11.2x6.5x7cm,72 g
Pure’n Soft 柔白舒適超薄透氣護墊15cm 40片3包,99,https://medias.watsons.com.tw/publishing/WTCTW-296839-front-yAZQRVmT-prodcat.png?version=1741458860,https://www.watsons.com.tw//pure’n-soft-柔白舒適超薄透氣護墊15cm-40片3包/p/BP_296839,40片3包,11.5x6.7x22cm,215 g
【enhance 依涵絲】珍珠紋掛抽式洗臉巾120抽加厚版,149,https://medias.watsons.com.tw/publishing/WTCTW-283444-front-W6paOBPg-prodcat.png?version=1741458720,https://www.watsons.com.tw//【enhance-依涵絲】珍珠紋掛抽式洗臉巾120抽加厚版/p/BP_283444,珍珠紋 120抽,19.8x10.2x37.7cm,376 g
屈臣氏舒適免洗內褲5入-男L,119,https://medias.watsons.com.tw/publishing/WTCTW-271915-front-prodcat.jpg?version=1732009432,https://www.watsons.com.tw//屈臣氏舒適免洗內褲5入-男l/p/BP_271915,,,
屈臣氏舒適免洗內褲7入-女XL,119,https://medias.watsons.com.tw/publishing/WTCTW-271918-front-prodcat.jpg?version=1732009436,https://www.watsons.com.tw//屈臣氏舒適免洗內褲7入-女xl/p/BP_271918,7pcs,23x12.5x3.5cm,75 g
屈臣氏舒適免洗內褲7入-女M,119,https://medias.watsons.com.tw/publishing/WTCTW-271922-front-prodcat.jpg?version=1732005164,https://www.watsons.com.tw//屈臣氏舒適免洗內褲7入-女m/p/BP_271922,7pcs,23x12.5x3.5cm,64 g
屈臣氏舒適免洗內褲5入-女M,119,https://medias.watsons.com.tw/publishing/WTCTW-271924-front-prodcat.jpg?version=1732005155,https://www.watsons.com.tw//屈臣氏舒適免洗內褲5入-女m/p/BP_271924,5pcs,19.5x11.5x3cm,78 g
屈臣氏舒適免洗內褲5入-女XL,119,https://medias.watsons.com.tw/publishing/WTCTW-271926-front-prodcat.jpg?version=1732005174,https://www.watsons.com.tw//屈臣氏舒適免洗內褲5入-女xl/p/BP_271926,5pcs,21x11.5x3cm,94 g
屈臣氏舒適免洗內褲7入-女L,119,https://medias.watsons.com.tw/publishing/WTCTW-271927-front-prodcat.jpg?version=1732005160,https://www.watsons.com.tw//屈臣氏舒適免洗內褲7入-女l/p/BP_271927,7pcs,23x12.5x3.5cm,68 g
屈臣氏舒適免洗內褲5入-女L,119,https://medias.watsons.com.tw/publishing/WTCTW-271919-front-prodcat.jpg?version=1732005145,https://www.watsons.com.tw//屈臣氏舒適免洗內褲5入-女l/p/BP_271919,5pcs,21x11.5x3cm,88 g
屈臣氏舒適免洗內褲5入-女(低腰)M,119,https://medias.watsons.com.tw/publishing/WTCTW-271916-front-prodcat.jpg?version=1732005141,https://www.watsons.com.tw//屈臣氏舒適免洗內褲5入-女-低腰-m/p/BP_271916,5pcs,19.5x11.5x3cm,76 g
屈臣氏舒適免洗內褲5入-女(低腰)L,119,https://medias.watsons.com.tw/publishing/WTCTW-271917-front-prodcat.jpg?version=1732009441,https://www.watsons.com.tw//屈臣氏舒適免洗內褲5入-女-低腰-l/p/BP_271917,5pcs,19.5x11.5x3cm,80 g
屈臣氏舒適免洗內褲5入-男(黑)L,119,https://medias.watsons.com.tw/publishing/WTCTW-271921-front-prodcat.jpg?version=1732005150,https://www.watsons.com.tw//屈臣氏舒適免洗內褲5入-男-黑-l/p/BP_271921,5pcs,21x11.5x3cm,104 g
屈臣氏舒適免洗內褲5入-孕婦L,119,https://medias.watsons.com.tw/publishing/WTCTW-271925-front-prodcat.jpg?version=1732009455,https://www.watsons.com.tw//屈臣氏舒適免洗內褲5入-孕婦l/p/BP_271925,,,
【enhance 依涵絲】珍珠紋加厚版70g 乾濕兩用洗臉巾(70抽)*6,720,https://medias.watsons.com.tw/publishing/WTCTW-799712-front-prodcat.jpg?version=1729186818,https://www.watsons.com.tw//【enhance-依涵絲】珍珠紋加厚版70g-乾濕兩用洗臉巾-70抽-*6/p/BP_799712,6入,24x11x7cm,200 g
舒潔迪士尼棉柔舒適抽取衛生紙(街頭風)96抽16包4串/箱-箱購,899,https://medias.watsons.com.tw/publishing/WTCTW-231444-front-prodcat.jpg?version=1731578801,https://www.watsons.com.tw//舒潔迪士尼棉柔舒適抽取衛生紙-街頭風-96抽16包4串-箱-箱購/p/BP_231444,96抽64包,69x39x41cm,8600 g
舒潔迪士尼棉柔舒適抽取衛生紙(街頭風)96抽16包,269,https://medias.watsons.com.tw/publishing/WTCTW-228165-front-prodcat.jpg?version=1731571689,https://www.watsons.com.tw//舒潔迪士尼棉柔舒適抽取衛生紙-街頭風-96抽16包/p/BP_228165,96抽16包,58x50.5x18cm,2015 g
屈臣氏抗菌潔淨柔濕巾20片x4包(繽紛圓點組合包),116,https://medias.watsons.com.tw/publishing/WTCTW-799275-front-prodcat.jpg,https://www.watsons.com.tw//屈臣氏抗菌潔淨柔濕巾20片x4包-繽紛圓點組合包/p/BP_799275,,,
屈臣氏袖珍面紙10抽28入(50th Hello Kitty),49,https://medias.watsons.com.tw/publishing/WTCTW-289919-front-prodcat.jpg?version=1732133546,https://www.watsons.com.tw//屈臣氏袖珍面紙10抽28入-50th-hello-kitty/p/BP_289919,10抽28入,21.6x7x21.6cm,382 g
屈臣氏迷你紙手帕3層10抽10包(柴犬工房),39,https://medias.watsons.com.tw/publishing/WTCTW-296058-front-prodcat.jpg?version=1732986243,https://www.watsons.com.tw//屈臣氏迷你紙手帕3層10抽10包-柴犬工房/p/BP_296058,,,
舒潔雪潤舒鼻紙手帕10抽10包,99,https://medias.watsons.com.tw/publishing/WTCTW-246594-front-prodcat.jpg?version=1731708936,https://www.watsons.com.tw//舒潔雪潤舒鼻紙手帕10抽10包/p/BP_246594,10抽10包,11x28x4.6cm,220 g
屈臣氏袖珍面紙10抽28入(LINE FRIENDS),70,https://medias.watsons.com.tw/publishing/WTCTW-278711-front-1XNKCoR4-prodcat.png?version=1741459039,https://www.watsons.com.tw//屈臣氏袖珍面紙10抽28入-line-friends/p/BP_278711,10抽28入,21.6x7x21.6cm,382 g
